Date,Buy and Hold,A2C,A2C + GP,Buy and Hold Drawdown,A2C Drawdown,A2C + GP Drawdown
2018-09-07,273.335541,2177.4504850000076,1886.7763039999968,-0.013311384405767068,-0.01625368747845124,-0.017068657710063828
2018-09-10,273.81073,2197.2104700000077,1905.6334259999971,-0.011596043711906812,-0.007326360536625831,-0.007244887822827839
2018-09-11,274.713593,2197.9693170000082,1906.3256839999972,-0.008336882315324035,-0.00698352245917655,-0.00688425043104568
2018-09-12,274.780182,2213.8060690000075,1920.5372839999966,-0.008096508860838458,0.0,0.0
2018-09-13,276.405334,2212.6985270000077,1919.382255999997,-0.0022300234007198716,-0.0005002886275852214,-0.0006014087878544183
2018-09-14,276.45282,2196.664226000008,1904.8115779999966,-0.0020586080939921647,-0.0077431547595957495,-0.008188180532089029
2018-09-17,274.989197,2207.758215000008,1914.413379999997,-0.007342005000001817,-0.0027318806668242823,-0.0031886410386394726
2018-09-18,276.481384,2211.8205340000077,1918.1810819999966,-0.00195549755991109,-0.0008968875041961422,-0.0012268452269214025
2018-09-19,276.776001,2241.7053610000075,1945.8229279999964,-0.000891986979483006,0.0,0.0
2018-09-20,279.018982,2243.3006710000072,1947.6732119999965,0.0,0.0,0.0
2018-09-21,278.764008,2234.258433000008,1939.5569999999973,-0.0009138231319330004,-0.004030773991597125,-0.004167132324865208
2018-09-24,277.837982,2233.512164000009,1939.0684819999972,-0.00423268693597334,-0.004363439607778852,-0.004417953662341212
2018-09-25,277.580231,2228.4955930000087,1934.8825079999976,-0.005156462795781969,-0.0065996850941068,-0.006567171495296509
2018-09-26,276.749634,2236.1483550000085,1941.7620159999976,-0.008133310442656527,-0.0031883002098022084,-0.0030350040055892036
2018-09-27,277.522888,2233.658616000008,1939.243589999997,-0.005361979279244755,-0.004298155447749696,-0.004328047409628555
2018-09-28,277.551575,2245.785746000008,1950.406425999997,-0.005259165485737349,0.0,0.0
2018-10-01,278.515869,2244.649058000008,1949.4321219999963,-0.0018031497226235205,-0.0005061426727925866,-0.000499538961219903
2018-10-02,278.353485,2251.0205790000073,1955.6508719999968,-0.0023851316323705296,0.0,0.0
2018-10-03,278.506256,2234.0365460000075,1940.8435659999966,-0.0018376025757271819,-0.007545036752860224,-0.0075715487932961345
2018-10-04,276.329529,2208.250169000007,1916.6038199999966,-0.009638960692645693,-0.01900045268311157,-0.019966269316806895
2018-10-05,274.782898,2205.170093000007,1913.5237439999962,-0.015182063849691785,-0.020368754700753944,-0.021541231414643147
2018-10-08,274.782898,2200.719496000008,1909.474117999997,-0.015182063849691785,-0.02234590099675815,-0.023611961961684913
2018-10-09,274.381927,2071.6650860000072,1789.1074819999965,-0.01661913812014404,-0.07967741151423713,-0.0851600827041692
2018-10-10,265.694153,2003.519642000008,1726.8143939999968,-0.04775599460828084,-0.109950543903934,-0.11701295015197388
2018-10-11,259.841797,2046.4962950000079,1766.1822519999969,-0.06873075395279027,-0.09085846922414953,-0.09688264030799876
2018-10-12,263.450592,2026.9375470000082,1748.1033319999974,-0.05579688481552847,-0.09954730493825414,-0.10612709199354453
2018-10-15,261.970764,2097.660295000009,1813.0978999999975,-0.061100566985797466,-0.06812922344234063,-0.07289285323929717
2018-10-16,267.698944,2098.1459560000085,1813.5357699999977,-0.0405708526310945,-0.06791347197186082,-0.07266895335702805
2018-10-17,267.746735,2047.079910000009,1766.3363019999979,-0.04039957037761677,-0.09059920238072494,-0.09680386857925793
2018-10-18,263.880157,2048.453025000009,1767.852543999998,-0.054257330062224884,-0.0899892057361763,-0.0960285553463548
2018-10-19,263.73703,2043.390096000009,1775.9134539999977,-0.05477029516221221,-0.09223837620011277,-0.09190670000120515
2018-10-22,262.553131,2055.314044000009,1813.1530759999978,-0.05901337207229862,-0.0869412464842676,-0.07286463961446754
2018-10-23,261.216583,1968.636164000009,1734.3897159999976,-0.06380354079279082,-0.12544728272783923,-0.1131393947498005
2018-10-24,253.302063,2007.824669000009,1752.8339259999968,-0.09216906611751596,-0.10803806605270383,-0.10370815614577666
2018-10-25,257.846466,1971.3605040000086,1754.6040039999968,-0.07588199142666208,-0.1242370139166985,-0.10280304673931606
2018-10-26,253.311615,1970.069561000009,1758.8141949999967,-0.09213483188753091,-0.12481050623038192,-0.10065021309181832
2018-10-29,251.908218,1994.730831000009,1747.6156929999968,-0.09716458645813564,-0.11385491114161761,-0.10637644069222207
2018-10-30,255.641052,2013.6844190000093,1739.4241929999969,-0.08378616333708788,-0.10543491348507894,-0.11056507175990471
2018-10-31,258.371552,2047.2884480000087,1731.175383999997,-0.07400009078952197,-0.09050656084650477,-0.11478300713789169
2018-11-01,261.121155,2041.7151060000092,1735.8153699999968,-0.06414555336597139,-0.0929824786821718,-0.11241040266823266
