Date,Buy and Hold,A2C,A2C + GP,Buy and Hold Drawdown,A2C Drawdown,A2C + GP Drawdown
2017-03-07,49.842876,1283.7971439999988,2077.452069,-0.005839042181985721,-0.009635941269537152,-0.007289633949726704
2017-03-08,49.899532,1283.5269769999986,2076.914388,-0.004708987342731619,-0.00984435713017806,-0.007546564788369348
2017-03-09,49.890099,1291.8982599999986,2091.986043,-0.0048971370055861385,-0.003386469412162363,-0.0003445752092618992
2017-03-10,50.154514,1293.1176139999986,2094.5275289999995,0.0,-0.002445818950278067,0.0
2017-03-13,50.201733,1290.4111839999985,2088.648027,0.0,-0.004533649579904431,-0.002807077929792734
2017-03-14,50.088409,1309.9905279999987,2105.146284,-0.0022573722703954635,0.0,0.0
2017-03-15,50.428375,1312.3421019999985,2107.016214,0.0,0.0,0.0
2017-03-16,50.456707,1319.3710939999985,2112.191934,0.0,0.0,0.0
2017-03-17,50.565723,1322.0478089999986,2114.062815,0.0,0.0,0.0
2017-03-20,50.613125,1283.3995549999984,2046.5850119999993,0.0,-0.02923362811609198,-0.03191854211768086
2017-03-21,49.873692,1299.0195979999983,2070.964323,-0.014609510872920728,-0.01741859170540805,-0.020386571153042876
2017-03-22,50.186523,1292.5637539999984,2060.792403,-0.008428683271384574,-0.022301806938662794,-0.025198121655623518
2017-03-23,50.053806,1294.7658999999983,2064.0562529999997,-0.011050868722292773,-0.020636098645053114,-0.023654246054178873
2017-03-24,50.091724,1293.445905999998,2062.7362589999993,-0.010301695459428717,-0.02163454513920715,-0.02427863336690894
2017-03-27,50.091724,1306.9262789999984,2086.3037159999994,-0.010301695459428717,-0.011437960032200434,-0.013130687888287862
2017-03-28,50.451977,1309.8381349999984,2091.6043079999995,-0.0031839172151492123,-0.009235425464103053,-0.010623386798466639
2017-03-29,50.537289,1312.7360999999983,2097.1566449999996,-0.0014983465257281114,-0.007043398080318841,-0.007997004573395472
2017-03-30,50.632088,1309.8525319999983,2091.6187049999994,0.0,-0.009224535540227397,-0.010616576688616708
2017-03-31,50.537289,1308.7778829999984,2089.2167999999992,-0.0018723106975165882,-0.01003740251272578,-0.011752732616888029
2017-04-03,50.489887,1308.9837569999981,2090.484377999999,-0.0028085154220778286,-0.009881678946150996,-0.01115313926942163
2017-04-04,50.527805,1292.8471139999983,2080.657958999999,-0.0020596227435850656,-0.022087472783671624,-0.015801259907218257
2017-04-05,50.319248,1293.6133109999985,2081.262995999999,-0.006178690477864568,-0.02150791961261067,-0.015515063586225897
2017-04-06,50.328728,1291.700331999999,2079.833411999999,-0.005991457433080827,-0.022954901323087973,-0.016191289472162973
2017-04-07,50.300293,1286.4969579999984,2076.241688999999,-0.006553057815826158,-0.026890745370918956,-0.017890256491740364
2017-04-10,50.20549,1276.2092489999984,2064.227168999999,-0.008425447514627593,-0.034672392093499704,-0.023573398882190233
2017-04-11,50.015888,1267.5555849999987,2050.7957249999995,-0.012170147910945506,-0.041218043424025574,-0.029926778689402522
2017-04-12,49.845253,1258.0520879999985,2035.7182679999996,-0.015540243965447398,-0.04840651038815802,-0.037058760243129374
2017-04-13,49.646183,1278.4784539999985,2068.8854459999993,-0.019471940402694843,-0.03295596021822844,-0.021369927458849136
2017-04-17,50.101212,1277.6709789999982,2067.8123069999992,-0.010484971506606766,-0.03356673616332162,-0.021877546718024332
2017-04-18,50.091724,1276.4763379999986,2065.5559619999995,-0.01067236255395998,-0.03447036536028936,-0.022944849441477122
2017-04-19,50.053806,1292.7478579999986,2094.5686019999994,-0.011421255232452632,-0.022162550250102164,-0.009221208027350158
2017-04-20,50.508846,1289.4879909999986,2088.3888389999993,-0.0024340690828315026,-0.02462832113812008,-0.012144377081813706
2017-04-21,50.404564,1308.4494499999987,2124.0728219999996,-0.004493672076095301,-0.010285829988467388,0.0
2017-04-24,51.001797,1315.9673489999986,2139.0231809999996,0.0,-0.004599273913247659,0.0
2017-04-25,51.267242,1314.6684489999986,2136.1316129999996,0.0,-0.005581764857340299,-0.0013518170469981605
2017-04-26,51.210361,1322.7455259999986,2146.5284219999994,-0.0011094999024914287,0.0,0.0
2017-04-27,51.418926,1331.3284509999985,2152.9881149999997,0.0,0.0,0.0
2017-04-28,51.551628,1354.4081169999986,2169.8488529999995,0.0,0.0,0.0
2017-05-01,51.940311,1360.9756809999985,2174.5964009999993,0.0,0.0,0.0
2017-05-02,52.054062,1355.5225579999983,2174.179865999999,0.0,-0.004006774754412579,-0.00019154588861125532
2017-05-03,51.959278,1353.7304119999985,2171.325791999999,-0.0018208761498766934,-0.00532358447042669,-0.0015040073636175544
2017-05-04,51.921352,1362.6907139999987,2185.594838,-0.0025494648237058826,0.0,0.0
2017-05-05,52.11095,1372.5564929999987,2201.831093,0.0,0.0,0.0
2017-05-08,52.338467,1375.3796319999985,2206.512088,0.0,0.0,0.0
2017-05-09,52.404819,1382.8929059999987,2219.599658,0.0,0.0,0.0
2017-05-10,52.603901,1380.1377029999985,2214.9864589999997,0.0,-0.001992347337994249,-0.002078392372864779
2017-05-11,52.537544,1384.3803529999986,2222.9454089999995,-0.0012614463706789314,0.0,0.0
2017-05-12,52.670269,1392.7701739999986,2239.5634499999996,0.0,0.0,0.0
2017-05-15,52.964134,1399.2816949999988,2253.3664979999994,0.0,0.0,0.0
2017-05-16,53.210617,1320.5109559999987,2175.4125329999997,0.0,-0.056293696459739695,-0.03459444571896697
2017-05-17,51.760189,1338.5457429999988,2191.4904009999996,-0.02725824434623647,-0.043405092925195454,-0.02745940221216503
2017-05-18,52.063545,1356.990699999999,2207.508478,-0.021557201638913503,-0.030223360422077072,-0.020350892782288632
2017-05-19,52.366905,1380.2533089999988,2227.434175,-0.015856083758622797,-0.01359868142918852,-0.011508257987777881
2017-05-22,52.784019,1385.8574769999987,2232.279919,-0.008017159432674892,-0.00959364940452545,-0.009357811531641613
2017-05-23,52.878822,1396.9551989999989,2241.6333769999997,-0.006235503715358193,-0.0016626359140643476,-0.0052069297251085
