Date,Buy and Hold,A2C,A2C + GP,Buy and Hold Drawdown,A2C Drawdown,A2C + GP Drawdown
2018-07-31,84.442711,1473.2722580000006,1755.2045910000058,-0.0214874299471689,-0.00033570163984997237,-0.00017160637802215994
2018-08-01,84.461716,1481.5660170000006,1760.678227000006,-0.02126720215990796,0.0,0.0
2018-08-02,84.775063,1495.2404700000004,1767.9833670000057,-0.017636172617424895,0.0,0.0
2018-08-03,85.27832,1498.9224200000006,1768.8503090000058,-0.01180448750647356,0.0,0.0
2018-08-06,85.430244,1499.1600950000006,1768.926365000006,-0.010044009403245568,0.0,0.0
2018-08-07,85.439751,1501.9579350000004,1774.6524750000049,-0.009933843364124728,0.0,0.0
2018-08-08,85.572701,1500.1833760000006,1770.6933990000052,-0.0083932338236693,-0.0011814971369352723,-0.0022309021376141214
2018-08-09,85.477722,1493.2672490000004,1755.2598430000053,-0.009493839717185093,-0.005786237948135264,-0.010927565973163023
2018-08-10,85.107399,1494.1715390000004,1756.539361000005,-0.013785100693868735,-0.005184163829461741,-0.010206569598929294
2018-08-13,85.135887,1496.8183770000005,1771.113911000005,-0.013454984976768336,-0.0034219054210727906,-0.0019939475755668123
2018-08-14,85.534691,1500.6561420000003,1765.726581000005,-0.008833689398191402,-0.0008667306651302109,-0.005029657426308232
2018-08-15,85.392265,1532.8399100000004,1792.896785000005,-0.010484105753279183,0.0,0.0
2018-08-16,86.227859,1542.2432400000005,1800.7048530000052,-0.000801337130884705,0.0,0.0
2018-08-17,86.493736,1552.3184600000006,1809.0708710000054,0.0,0.0,0.0
2018-08-20,86.778603,1552.7784680000007,1809.5308790000054,0.0,0.0,0.0
2018-08-21,86.778603,1554.9130540000006,1811.152729000005,0.0,0.0,0.0
2018-08-22,86.864059,1554.0184200000008,1810.4290230000051,0.0,-0.0005753595017408131,-0.00039958308783782925
2018-08-23,86.835571,1565.257278000001,1819.160985000005,-0.00032796072769281093,0.0,0.0
2018-08-24,87.253387,1573.4037020000005,1825.4274650000052,0.0,0.0,0.0
2018-08-27,87.566711,1574.7230140000006,1826.632083000005,0.0,0.0,0.0
2018-08-28,87.614182,1586.0972900000006,1827.7099910000052,0.0,0.0,0.0
2018-08-29,88.183922,1584.7677900000006,1827.5770410000052,0.0,-0.0008382209643646998,-7.274129957957065e-05
2018-08-30,88.117447,1584.026120000001,1826.3608210000052,-0.0007538222216970647,-0.0013058278411154367,-0.0007381750970577583
2018-08-31,88.098465,1576.7434240000007,1798.8714660000053,-0.0009690768800234562,-0.005897409988008917,-0.015778501590518412
2018-09-04,87.395798,1577.6168960000007,1811.6940710000054,-0.008937275436671999,-0.005346704803965707,-0.008762834409652087
2018-09-05,87.747147,1577.976968,1811.6740670000054,-0.004953000389345319,-0.005119687204055867,-0.0087737792532534
2018-09-06,87.747147,1582.5743260000004,1815.6067550000053,-0.004953000389345319,-0.0022211525246349506,-0.006622076839103874
2018-09-07,87.880081,1574.8542420000006,1809.0261560000054,-0.003445537384921371,-0.007088498335433124,-0.010222538089742161
2018-09-10,87.652184,1571.9591760000003,1806.5109600000055,-0.006029874697566662,-0.00891377476598565,-0.011598684202848264
2018-09-11,87.57621,1586.0100340000004,1818.3778680000055,-0.006891414967912124,-5.5013018779082046e-05,-0.005105910153116677
2018-09-12,88.013,1619.4529140000004,1846.3609230000056,-0.0019382444795320586,0.0,0.0
2018-09-13,89.104965,1611.402442,1839.7821960000051,0.0,-0.004971105939792886,-0.0035630774666262077
2018-09-14,88.810616,1603.0425240000004,1833.0365480000055,-0.003303396168777062,-0.010133292458294973,-0.007216560334449951
